,County,Year,County_Population,Date,Metro,State,Month,Rent,Med_Monthly_Income
15523,"Jefferson County, Kentucky",2014,760026,2014/11/1,"Louisville, Kentucky",Kentucky,11,1514.081081,4017.5
15524,"Jefferson County, Kentucky",2014,760026,2014/6/1,"Louisville, Kentucky",Kentucky,6,1456.216216,4017.5
15525,"Jefferson County, Kentucky",2014,760026,2014/10/1,"Louisville, Kentucky",Kentucky,10,1497,4017.5
15526,"Jefferson County, Kentucky",2014,760026,2014/7/1,"Louisville, Kentucky",Kentucky,7,1460.648649,4017.5
15527,"Jefferson County, Kentucky",2014,760026,2014/3/1,"Louisville, Kentucky",Kentucky,3,1501.297297,4017.5
15528,"Jefferson County, Kentucky",2014,760026,2014/9/1,"Louisville, Kentucky",Kentucky,9,1486.351351,4017.5
15529,"Jefferson County, Kentucky",2015,763623,2015/12/1,"Louisville, Kentucky",Kentucky,12,1616.378378,4271.583333
15530,"Jefferson County, Kentucky",2015,763623,2015/9/1,"Louisville, Kentucky",Kentucky,9,1613.486486,4271.583333
15531,"Jefferson County, Kentucky",2015,763623,2015/5/1,"Louisville, Kentucky",Kentucky,5,1573.756757,4271.583333
15532,"Jefferson County, Kentucky",2015,763623,2015/2/1,"Louisville, Kentucky",Kentucky,2,1538.675676,4271.583333
15533,"Jefferson County, Kentucky",2015,763623,2015/3/1,"Louisville, Kentucky",Kentucky,3,1552,4271.583333
15534,"Jefferson County, Kentucky",2015,763623,2015/7/1,"Louisville, Kentucky",Kentucky,7,1594.081081,4271.583333
15535,"Jefferson County, Kentucky",2015,763623,2015/1/1,"Louisville, Kentucky",Kentucky,1,1528.621622,4271.583333
15536,"Jefferson County, Kentucky",2015,763623,2015/6/1,"Louisville, Kentucky",Kentucky,6,1583.945946,4271.583333
15537,"Jefferson County, Kentucky",2015,763623,2015/11/1,"Louisville, Kentucky",Kentucky,11,1622.702703,4271.583333
15538,"Jefferson County, Kentucky",2015,763623,2015/4/1,"Louisville, Kentucky",Kentucky,4,1563.972973,4271.583333
15539,"Jefferson County, Kentucky",2015,763623,2015/8/1,"Louisville, Kentucky",Kentucky,8,1604.837838,4271.583333
15540,"Jefferson County, Kentucky",2015,763623,2015/10/1,"Louisville, Kentucky",Kentucky,10,1619.027027,4271.583333
15541,"Jefferson County, Kentucky",2016,765352,2016/5/1,"Louisville, Kentucky",Kentucky,5,1657.837838,4332.583333
15542,"Jefferson County, Kentucky",2016,765352,2016/1/1,"Louisville, Kentucky",Kentucky,1,1615.243243,4332.583333
15543,"Jefferson County, Kentucky",2016,765352,2016/4/1,"Louisville, Kentucky",Kentucky,4,1642.567568,4332.583333
15544,"Jefferson County, Kentucky",2016,765352,2016/11/1,"Louisville, Kentucky",Kentucky,11,1646.648649,4332.583333
15545,"Jefferson County, Kentucky",2016,765352,2016/12/1,"Louisville, Kentucky",Kentucky,12,1645.756757,4332.583333
15546,"Jefferson County, Kentucky",2016,765352,2016/8/1,"Louisville, Kentucky",Kentucky,8,1656.405405,4332.583333
15547,"Jefferson County, Kentucky",2016,765352,2016/7/1,"Louisville, Kentucky",Kentucky,7,1664.351351,4332.583333
15548,"Jefferson County, Kentucky",2016,765352,2016/3/1,"Louisville, Kentucky",Kentucky,3,1629.081081,4332.583333
15549,"Jefferson County, Kentucky",2016,765352,2016/10/1,"Louisville, Kentucky",Kentucky,10,1642.27027,4332.583333
15550,"Jefferson County, Kentucky",2016,765352,2016/9/1,"Louisville, Kentucky",Kentucky,9,1646.243243,4332.583333
15551,"Jefferson County, Kentucky",2016,765352,2016/2/1,"Louisville, Kentucky",Kentucky,2,1616.27027,4332.583333
15552,"Jefferson County, Kentucky",2016,765352,2016/6/1,"Louisville, Kentucky",Kentucky,6,1666.135135,4332.583333
15553,"Jefferson County, Louisiana",2013,434767,2013/11/1,"New Orleans, Louisiana",Louisiana,11,1258.5,3881.333333
15554,"Jefferson County, Louisiana",2013,434767,2013/9/1,"New Orleans, Louisiana",Louisiana,9,1239.416667,3881.333333
15555,"Jefferson County, Louisiana",2013,434767,2013/1/1,"New Orleans, Louisiana",Louisiana,1,1198.833333,3881.333333
15556,"Jefferson County, Louisiana",2013,434767,2013/5/1,"New Orleans, Louisiana",Louisiana,5,1220.083333,3881.333333
15557,"Jefferson County, Louisiana",2013,434767,2013/12/1,"New Orleans, Louisiana",Louisiana,12,1274.75,3881.333333
15558,"Jefferson County, Louisiana",2013,434767,2013/8/1,"New Orleans, Louisiana",Louisiana,8,1237,3881.333333
15559,"Jefferson County, Louisiana",2013,434767,2013/3/1,"New Orleans, Louisiana",Louisiana,3,1200.083333,3881.333333
15560,"Jefferson County, Louisiana",2013,434767,2013/7/1,"New Orleans, Louisiana",Louisiana,7,1238.583333,3881.333333
15561,"Jefferson County, Louisiana",2013,434767,2013/10/1,"New Orleans, Louisiana",Louisiana,10,1247.5,3881.333333
15562,"Jefferson County, Louisiana",2013,434767,2013/6/1,"New Orleans, Louisiana",Louisiana,6,1230.833333,3881.333333
15563,"Jefferson County, Louisiana",2013,434767,2013/4/1,"New Orleans, Louisiana",Louisiana,4,1206.916667,3881.333333
15564,"Jefferson County, Louisiana",2013,434767,2013/2/1,"New Orleans, Louisiana",Louisiana,2,1197.833333,3881.333333
15565,"Jefferson County, Louisiana",2014,435716,2014/11/1,"New Orleans, Louisiana",Louisiana,11,1308,3913.416667
15566,"Jefferson County, Louisiana",2014,435716,2014/12/1,"New Orleans, Louisiana",Louisiana,12,1316.583333,3913.416667
15567,"Jefferson County, Louisiana",2014,435716,2014/8/1,"New Orleans, Louisiana",Louisiana,8,1275.916667,3913.416667
15568,"Jefferson County, Louisiana",2014,435716,2014/9/1,"New Orleans, Louisiana",Louisiana,9,1286.333333,3913.416667
15569,"Jefferson County, Louisiana",2014,435716,2014/1/1,"New Orleans, Louisiana",Louisiana,1,1283.5,3913.416667
15570,"Jefferson County, Louisiana",2014,435716,2014/7/1,"New Orleans, Louisiana",Louisiana,7,1280.166667,3913.416667
15571,"Jefferson County, Louisiana",2014,435716,2014/6/1,"New Orleans, Louisiana",Louisiana,6,1294.666667,3913.416667
15572,"Jefferson County, Louisiana",2014,435716,2014/3/1,"New Orleans, Louisiana",Louisiana,3,1293.25,3913.416667
15573,"Jefferson County, Louisiana",2014,435716,2014/4/1,"New Orleans, Louisiana",Louisiana,4,1300,3913.416667
15574,"Jefferson County, Louisiana",2014,435716,2014/5/1,"New Orleans, Louisiana",Louisiana,5,1302.416667,3913.416667
15575,"Jefferson County, Louisiana",2014,435716,2014/2/1,"New Orleans, Louisiana",Louisiana,2,1291.083333,3913.416667
15576,"Jefferson County, Louisiana",2014,435716,2014/10/1,"New Orleans, Louisiana",Louisiana,10,1301.416667,3913.416667
15577,"Jefferson County, Louisiana",2015,436275,2015/8/1,"New Orleans, Louisiana",Louisiana,8,1337.333333,4131.333333
15578,"Jefferson County, Louisiana",2015,436275,2015/10/1,"New Orleans, Louisiana",Louisiana,10,1331.083333,4131.333333
15579,"Jefferson County, Louisiana",2015,436275,2015/4/1,"New Orleans, Louisiana",Louisiana,4,1350,4131.333333
15580,"Jefferson County, Louisiana",2015,436275,2015/11/1,"New Orleans, Louisiana",Louisiana,11,1330.666667,4131.333333
15581,"Jefferson County, Louisiana",2015,436275,2015/9/1,"New Orleans, Louisiana",Louisiana,9,1335.666667,4131.333333
15582,"Jefferson County, Louisiana",2015,436275,2015/6/1,"New Orleans, Louisiana",Louisiana,6,1336.083333,4131.333333
15583,"Jefferson County, Louisiana",2015,436275,2015/7/1,"New Orleans, Louisiana",Louisiana,7,1336.666667,4131.333333
15584,"Jefferson County, Louisiana",2015,436275,2015/1/1,"New Orleans, Louisiana",Louisiana,1,1324.833333,4131.333333
15585,"Jefferson County, Louisiana",2015,436275,2015/2/1,"New Orleans, Louisiana",Louisiana,2,1335.333333,4131.333333
15586,"Jefferson County, Louisiana",2015,436275,2015/12/1,"New Orleans, Louisiana",Louisiana,12,1334.083333,4131.333333
15587,"Jefferson County, Louisiana",2015,436275,2015/5/1,"New Orleans, Louisiana",Louisiana,5,1345.583333,4131.333333
15588,"Jefferson County, Louisiana",2015,436275,2015/3/1,"New Orleans, Louisiana",Louisiana,3,1346.416667,4131.333333
15589,"Jefferson County, Louisiana",2016,436523,2016/3/1,"New Orleans, Louisiana",Louisiana,3,1346,4139.833333
15590,"Jefferson County, Louisiana",2016,436523,2016/7/1,"New Orleans, Louisiana",Louisiana,7,1355.583333,4139.833333
15591,"Jefferson County, Louisiana",2016,436523,2016/5/1,"New Orleans, Louisiana",Louisiana,5,1335.666667,4139.833333
15592,"Jefferson County, Louisiana",2016,436523,2016/12/1,"New Orleans, Louisiana",Louisiana,12,1361.5,4139.833333
15593,"Jefferson County, Louisiana",2016,436523,2016/10/1,"New Orleans, Louisiana",Louisiana,10,1362.166667,4139.833333
15594,"Jefferson County, Louisiana",2016,436523,2016/8/1,"New Orleans, Louisiana",Louisiana,8,1360.916667,4139.833333
15595,"Jefferson County, Louisiana",2016,436523,2016/1/1,"New Orleans, Louisiana",Louisiana,1,1345.833333,4139.833333
15596,"Jefferson County, Louisiana",2016,436523,2016/9/1,"New Orleans, Louisiana",Louisiana,9,1361.583333,4139.833333
15597,"Jefferson County, Louisiana",2016,436523,2016/11/1,"New Orleans, Louisiana",Louisiana,11,1360.583333,4139.833333
15598,"Jefferson County, Louisiana",2016,436523,2016/6/1,"New Orleans, Louisiana",Louisiana,6,1346.666667,4139.833333
15599,"Jefferson County, Louisiana",2016,436523,2016/2/1,"New Orleans, Louisiana",Louisiana,2,1349.25,4139.833333
15600,"Jefferson County, Louisiana",2016,436523,2016/4/1,"New Orleans, Louisiana",Louisiana,4,1335.416667,4139.833333
15601,"Jefferson County, Missouri",2013,221396,2013/4/1,"St. Louis, Missouri",Missouri,4,1070.416667,4590.75
15602,"Jefferson County, Missouri",2013,221396,2013/12/1,"St. Louis, Missouri",Missouri,12,1091,4590.75
15603,"Jefferson County, Missouri",2013,221396,2013/5/1,"St. Louis, Missouri",Missouri,5,1057.416667,4590.75
15604,"Jefferson County, Missouri",2013,221396,2013/11/1,"St. Louis, Missouri",Missouri,11,1115.583333,4590.75
15605,"Jefferson County, Missouri",2013,221396,2013/6/1,"St. Louis, Missouri",Missouri,6,1048.75,4590.75
15606,"Jefferson County, Missouri",2013,221396,2013/7/1,"St. Louis, Missouri",Missouri,7,1060.083333,4590.75
15607,"Jefferson County, Missouri",2013,221396,2013/3/1,"St. Louis, Missouri",Missouri,3,1072.75,4590.75
15608,"Jefferson County, Missouri",2013,221396,2013/1/1,"St. Louis, Missouri",Missouri,1,1063.583333,4590.75
15609,"Jefferson County, Missouri",2013,221396,2013/8/1,"St. Louis, Missouri",Missouri,8,1083.833333,4590.75
15610,"Jefferson County, Missouri",2013,221396,2013/9/1,"St. Louis, Missouri",Missouri,9,1111.833333,4590.75
15611,"Jefferson County, Missouri",2013,221396,2013/10/1,"St. Louis, Missouri",Missouri,10,1123.333333,4590.75
15612,"Jefferson County, Missouri",2013,221396,2013/2/1,"St. Louis, Missouri",Missouri,2,1069.166667,4590.75
15613,"Jefferson County, Missouri",2014,222716,2014/8/1,"St. Louis, Missouri",Missouri,8,1068.333333,4943.916667
15614,"Jefferson County, Missouri",2014,222716,2014/2/1,"St. Louis, Missouri",Missouri,2,1045.833333,4943.916667
15615,"Jefferson County, Missouri",2014,222716,2014/4/1,"St. Louis, Missouri",Missouri,4,1062.25,4943.916667
15616,"Jefferson County, Missouri",2014,222716,2014/9/1,"St. Louis, Missouri",Missouri,9,1084.5,4943.916667
15617,"Jefferson County, Missouri",2014,222716,2014/5/1,"St. Louis, Missouri",Missouri,5,1071.416667,4943.916667
15618,"Jefferson County, Missouri",2014,222716,2014/7/1,"St. Louis, Missouri",Missouri,7,1061.083333,4943.916667
15619,"Jefferson County, Missouri",2014,222716,2014/1/1,"St. Louis, Missouri",Missouri,1,1063.166667,4943.916667
15620,"Jefferson County, Missouri",2014,222716,2014/6/1,"St. Louis, Missouri",Missouri,6,1066.333333,4943.916667
15621,"Jefferson County, Missouri",2014,222716,2014/10/1,"St. Louis, Missouri",Missouri,10,1102.25,4943.916667
15622,"Jefferson County, Missouri",2014,222716,2014/11/1,"St. Louis, Missouri",Missouri,11,1116.166667,4943.916667
15623,"Jefferson County, Missouri",2014,222716,2014/12/1,"St. Louis, Missouri",Missouri,12,1130.25,4943.916667
15624,"Jefferson County, Missouri",2014,222716,2014/3/1,"St. Louis, Missouri",Missouri,3,1049.5,4943.916667
15625,"Jefferson County, Missouri",2015,224124,2015/10/1,"St. Louis, Missouri",Missouri,10,1115.25,4892
15626,"Jefferson County, Missouri",2015,224124,2015/1/1,"St. Louis, Missouri",Missouri,1,1141.166667,4892
15627,"Jefferson County, Missouri",2015,224124,2015/3/1,"St. Louis, Missouri",Missouri,3,1145.25,4892
15628,"Jefferson County, Missouri",2015,224124,2015/8/1,"St. Louis, Missouri",Missouri,8,1141.583333,4892
15629,"Jefferson County, Missouri",2015,224124,2015/11/1,"St. Louis, Missouri",Missouri,11,1107.083333,4892
15630,"Jefferson County, Missouri",2015,224124,2015/4/1,"St. Louis, Missouri",Missouri,4,1136.166667,4892
15631,"Jefferson County, Missouri",2015,224124,2015/12/1,"St. Louis, Missouri",Missouri,12,1110.75,4892
15632,"Jefferson County, Missouri",2015,224124,2015/7/1,"St. Louis, Missouri",Missouri,7,1146.083333,4892
15633,"Jefferson County, Missouri",2015,224124,2015/5/1,"St. Louis, Missouri",Missouri,5,1132,4892
15634,"Jefferson County, Missouri",2015,224124,2015/6/1,"St. Louis, Missouri",Missouri,6,1139.083333,4892
15635,"Jefferson County, Missouri",2015,224124,2015/2/1,"St. Louis, Missouri",Missouri,2,1149.916667,4892
15636,"Jefferson County, Missouri",2015,224124,2015/9/1,"St. Louis, Missouri",Missouri,9,1128.083333,4892
15637,"Jefferson County, Missouri",2016,224226,2016/4/1,"St. Louis, Missouri",Missouri,4,1141.833333,5129.916667
15638,"Jefferson County, Missouri",2016,224226,2016/11/1,"St. Louis, Missouri",Missouri,11,1092.833333,5129.916667
15639,"Jefferson County, Missouri",2016,224226,2016/3/1,"St. Louis, Missouri",Missouri,3,1147.166667,5129.916667
15640,"Jefferson County, Missouri",2016,224226,2016/6/1,"St. Louis, Missouri",Missouri,6,1116.75,5129.916667
15641,"Jefferson County, Missouri",2016,224226,2016/8/1,"St. Louis, Missouri",Missouri,8,1096.75,5129.916667
15642,"Jefferson County, Missouri",2016,224226,2016/5/1,"St. Louis, Missouri",Missouri,5,1130.833333,5129.916667
15643,"Jefferson County, Missouri",2016,224226,2016/7/1,"St. Louis, Missouri",Missouri,7,1105.5,5129.916667
15644,"Jefferson County, Missouri",2016,224226,2016/9/1,"St. Louis, Missouri",Missouri,9,1091.75,5129.916667
15645,"Jefferson County, Missouri",2016,224226,2016/2/1,"St. Louis, Missouri",Missouri,2,1138.416667,5129.916667
15646,"Jefferson County, Missouri",2016,224226,2016/1/1,"St. Louis, Missouri",Missouri,1,1124.416667,5129.916667
15647,"Jefferson County, Missouri",2016,224226,2016/12/1,"St. Louis, Missouri",Missouri,12,1093,5129.916667
15648,"Jefferson County, Missouri",2016,224226,2016/10/1,"St. Louis, Missouri",Missouri,10,1090.166667,5129.916667
15649,"Jefferson County, New York",2013,119504,2013/5/1,"Watertown, New York",New York,5,1395,3890.25
15650,"Jefferson County, New York",2013,119504,2013/1/1,"Watertown, New York",New York,1,1394.842105,3890.25
15651,"Jefferson County, New York",2013,119504,2013/11/1,"Watertown, New York",New York,11,1324.526316,3890.25
15652,"Jefferson County, New York",2013,119504,2013/8/1,"Watertown, New York",New York,8,1338.157895,3890.25
15653,"Jefferson County, New York",2013,119504,2013/9/1,"Watertown, New York",New York,9,1331.736842,3890.25
15654,"Jefferson County, New York",2013,119504,2013/7/1,"Watertown, New York",New York,7,1355.210526,3890.25
15655,"Jefferson County, New York",2013,119504,2013/2/1,"Watertown, New York",New York,2,1400.368421,3890.25
15656,"Jefferson County, New York",2013,119504,2013/6/1,"Watertown, New York",New York,6,1376.157895,3890.25
15657,"Jefferson County, New York",2013,119504,2013/10/1,"Watertown, New York",New York,10,1327.842105,3890.25
15658,"Jefferson County, New York",2013,119504,2013/12/1,"Watertown, New York",New York,12,1321.947368,3890.25
15659,"Jefferson County, New York",2013,119504,2013/4/1,"Watertown, New York",New York,4,1404.526316,3890.25
15660,"Jefferson County, New York",2013,119504,2013/3/1,"Watertown, New York",New York,3,1405.684211,3890.25
15661,"Jefferson County, New York",2014,119103,2014/5/1,"Watertown, New York",New York,5,1298.052632,4257.166667
15662,"Jefferson County, New York",2014,119103,2014/9/1,"Watertown, New York",New York,9,1327.684211,4257.166667
15663,"Jefferson County, New York",2014,119103,2014/8/1,"Watertown, New York",New York,8,1311.789474,4257.166667
15664,"Jefferson County, New York",2014,119103,2014/1/1,"Watertown, New York",New York,1,1323.473684,4257.166667
15665,"Jefferson County, New York",2014,119103,2014/11/1,"Watertown, New York",New York,11,1352.894737,4257.166667
15666,"Jefferson County, New York",2014,119103,2014/6/1,"Watertown, New York",New York,6,1298.684211,4257.166667
15667,"Jefferson County, New York",2014,119103,2014/12/1,"Watertown, New York",New York,12,1356.526316,4257.166667
15668,"Jefferson County, New York",2014,119103,2014/7/1,"Watertown, New York",New York,7,1302.631579,4257.166667
15669,"Jefferson County, New York",2014,119103,2014/10/1,"Watertown, New York",New York,10,1343.736842,4257.166667
15670,"Jefferson County, New York",2014,119103,2014/2/1,"Watertown, New York",New York,2,1318.842105,4257.166667
15671,"Jefferson County, New York",2014,119103,2014/3/1,"Watertown, New York",New York,3,1308.684211,4257.166667
15672,"Jefferson County, New York",2014,119103,2014/4/1,"Watertown, New York",New York,4,1296.842105,4257.166667
15673,"Jefferson County, New York",2015,117635,2015/2/1,"Watertown, New York",New York,2,1362.052632,4258.916667
15674,"Jefferson County, New York",2015,117635,2015/10/1,"Watertown, New York",New York,10,1297.684211,4258.916667
15675,"Jefferson County, New York",2015,117635,2015/12/1,"Watertown, New York",New York,12,1282.421053,4258.916667
15676,"Jefferson County, New York",2015,117635,2015/9/1,"Watertown, New York",New York,9,1303.421053,4258.916667
15677,"Jefferson County, New York",2015,117635,2015/6/1,"Watertown, New York",New York,6,1324.526316,4258.916667
15678,"Jefferson County, New York",2015,117635,2015/5/1,"Watertown, New York",New York,5,1337.736842,4258.916667
15679,"Jefferson County, New York",2015,117635,2015/7/1,"Watertown, New York",New York,7,1315.631579,4258.916667
15680,"Jefferson County, New York",2015,117635,2015/8/1,"Watertown, New York",New York,8,1309.421053,4258.916667
15681,"Jefferson County, New York",2015,117635,2015/1/1,"Watertown, New York",New York,1,1357.315789,4258.916667
15682,"Jefferson County, New York",2015,117635,2015/11/1,"Watertown, New York",New York,11,1291.157895,4258.916667
15683,"Jefferson County, New York",2015,117635,2015/3/1,"Watertown, New York",New York,3,1358.842105,4258.916667
15684,"Jefferson County, New York",2015,117635,2015/4/1,"Watertown, New York",New York,4,1350.684211,4258.916667
15685,"Jefferson County, New York",2016,114006,2016/8/1,"Watertown, New York",New York,8,1244.421053,3802
15686,"Jefferson County, New York",2016,114006,2016/3/1,"Watertown, New York",New York,3,1263,3802
15687,"Jefferson County, New York",2016,114006,2016/7/1,"Watertown, New York",New York,7,1233.736842,3802
15688,"Jefferson County, New York",2016,114006,2016/2/1,"Watertown, New York",New York,2,1270.736842,3802
15689,"Jefferson County, New York",2016,114006,2016/11/1,"Watertown, New York",New York,11,1305.473684,3802
15690,"Jefferson County, New York",2016,114006,2016/1/1,"Watertown, New York",New York,1,1273.052632,3802
15691,"Jefferson County, New York",2016,114006,2016/10/1,"Watertown, New York",New York,10,1285.789474,3802
15692,"Jefferson County, New York",2016,114006,2016/4/1,"Watertown, New York",New York,4,1254.578947,3802
15693,"Jefferson County, New York",2016,114006,2016/12/1,"Watertown, New York",New York,12,1317.684211,3802
15694,"Jefferson County, New York",2016,114006,2016/6/1,"Watertown, New York",New York,6,1234.631579,3802
15695,"Jefferson County, New York",2016,114006,2016/5/1,"Watertown, New York",New York,5,1243.631579,3802
15696,"Jefferson County, New York",2016,114006,2016/9/1,"Watertown, New York",New York,9,1264.473684,3802
